 numero_orden;fecha_orden;propina_orden;hora_de_cobro_orden; atendio_orden;id_cliente1;id_mesero1
14;2014-06-02;0,06;16:33;Joel;17817;17817
14;2014-06-02;0,06;16:33;Joel;17818;17818
14;2014-06-02;0,06;16:33;Joel;17819;17819
14;2014-06-02;0,06;16:33;Joel;17820;17820
10;2015-01-12;0,17;20:38;Mariana;17821;17821
10;2015-01-12;0,17;20:38;Mariana;17822;17822
10;2015-01-12;0,17;20:38;Mariana;17823;17823
10;2015-01-12;0,17;20:38;Mariana;17824;17824
10;2015-01-12;0,17;20:38;Mariana;17825;17825
10;2015-01-12;0,17;20:38;Mariana;17826;17826
10;2015-01-12;0,17;20:38;Mariana;17827;17827
10;2015-01-12;0,17;20:38;Mariana;17828;17828
10;2015-01-12;0,17;20:38;Mariana;17829;17829
10;2015-01-12;0,17;20:38;Mariana;17830;17830
10;2015-01-12;0,17;20:38;Mariana;17831;17831
10;2015-01-12;0,17;20:38;Mariana;17832;17832
10;2015-01-12;0,17;20:38;Mariana;17833;17833
10;2015-01-12;0,17;20:38;Mariana;17834;17834
10;2015-01-12;0,17;20:38;Mariana;17835;17835
10;2015-01-12;0,17;20:38;Mariana;17836;17836
10;2015-01-12;0,17;20:38;Mariana;17837;17837
10;2015-01-12;0,17;20:38;Mariana;17838;17838
2;2014-02-03;0,11;20:52;Rodolfo;17839;17839
2;2014-02-03;0,11;20:52;Rodolfo;17840;17840
2;2014-02-03;0,11;20:52;Rodolfo;17841;17841
2;2014-02-03;0,11;20:52;Rodolfo;17842;17842
2;2014-02-03;0,11;20:52;Rodolfo;17843;17843
2;2014-02-03;0,11;20:52;Rodolfo;17844;17844
2;2014-02-03;0,11;20:52;Rodolfo;17845;17845
2;2014-02-03;0,11;20:52;Rodolfo;17846;17846
2;2014-02-03;0,11;20:52;Rodolfo;17847;17847
2;2014-02-03;0,11;20:52;Rodolfo;17848;17848
2;2014-02-03;0,11;20:52;Rodolfo;17849;17849
2;2014-02-03;0,11;20:52;Rodolfo;17850;17850
2;2014-02-03;0,11;20:52;Rodolfo;17851;17851
2;2014-02-03;0,11;20:52;Rodolfo;17852;17852
2;2014-02-03;0,11;20:52;Rodolfo;17853;17853
2;2014-02-03;0,11;20:52;Rodolfo;17854;17854
2;2014-02-03;0,11;20:52;Rodolfo;17855;17855
2;2014-02-03;0,11;20:52;Rodolfo;17856;17856
2;2014-02-03;0,11;20:52;Rodolfo;17857;17857
2;2014-02-03;0,11;20:52;Rodolfo;17858;17858
2;2014-02-03;0,11;20:52;Rodolfo;17859;17859
7;2014-07-08;0,09;13:55;Ernesto;17860;17860
7;2014-07-08;0,09;13:55;Ernesto;17861;17861
7;2014-07-08;0,09;13:55;Ernesto;17862;17862
7;2014-07-08;0,09;13:55;Ernesto;17863;17863
7;2014-07-08;0,09;13:55;Ernesto;17864;17864
7;2014-07-08;0,09;13:55;Ernesto;17865;17865
7;2014-07-08;0,09;13:55;Ernesto;17866;17866
7;2014-07-08;0,09;13:55;Ernesto;17867;17867
7;2014-07-08;0,09;13:55;Ernesto;17868;17868
7;2014-07-08;0,09;13:55;Ernesto;17869;17869
7;2014-07-08;0,09;13:55;Ernesto;17870;17870
7;2014-07-08;0,09;13:55;Ernesto;17871;17871
7;2014-07-08;0,09;13:55;Ernesto;17872;17872
7;2014-07-08;0,09;13:55;Ernesto;17873;17873
7;2014-07-08;0,09;13:55;Ernesto;17874;17874
7;2014-07-08;0,09;13:55;Ernesto;17875;17875
7;2014-07-08;0,09;13:55;Ernesto;17876;17876
7;2014-07-08;0,09;13:55;Ernesto;17877;17877
7;2014-07-08;0,09;13:55;Ernesto;17878;17878
7;2014-07-08;0,09;13:55;Ernesto;17879;17879
7;2014-07-08;0,09;13:55;Ernesto;17880;17880
16;2014-03-01;0,06;23:16;Valentina;17881;17881
16;2014-03-01;0,06;23:16;Valentina;17882;17882
16;2014-03-01;0,06;23:16;Valentina;17883;17883
16;2014-03-01;0,06;23:16;Valentina;17884;17884
16;2014-03-01;0,06;23:16;Valentina;17885;17885
16;2014-03-01;0,06;23:16;Valentina;17886;17886
16;2014-03-01;0,06;23:16;Valentina;17887;17887
16;2014-03-01;0,06;23:16;Valentina;17888;17888
16;2014-03-01;0,06;23:16;Valentina;17889;17889
16;2014-03-01;0,06;23:16;Valentina;17890;17890
16;2014-03-01;0,06;23:16;Valentina;17891;17891
16;2014-03-01;0,06;23:16;Valentina;17892;17892
15;2014-11-10;0,06;22:04;Alejandro;17893;17893
15;2014-11-10;0,06;22:04;Alejandro;17894;17894
15;2014-11-10;0,06;22:04;Alejandro;17895;17895
15;2014-11-10;0,06;22:04;Alejandro;17896;17896
15;2014-11-10;0,06;22:04;Alejandro;17897;17897
15;2014-11-10;0,06;22:04;Alejandro;17898;17898
15;2014-11-10;0,06;22:04;Alejandro;17899;17899
15;2014-11-10;0,06;22:04;Alejandro;17900;17900
15;2014-11-10;0,06;22:04;Alejandro;17901;17901
15;2014-11-10;0,06;22:04;Alejandro;17902;17902
15;2014-11-10;0,06;22:04;Alejandro;17903;17903
15;2014-11-10;0,06;22:04;Alejandro;17904;17904
15;2014-11-10;0,06;22:04;Alejandro;17905;17905
15;2014-11-10;0,06;22:04;Alejandro;17906;17906
15;2014-11-10;0,06;22:04;Alejandro;17907;17907
1;2015-01-30;0,2;22:48;Mauricio;17908;17908
1;2015-01-30;0,2;22:48;Mauricio;17909;17909
1;2015-01-30;0,2;22:48;Mauricio;17910;17910
1;2015-01-30;0,2;22:48;Mauricio;17911;17911
1;2015-01-30;0,2;22:48;Mauricio;17912;17912
1;2015-01-30;0,2;22:48;Mauricio;17913;17913
1;2015-01-30;0,2;22:48;Mauricio;17914;17914
1;2015-01-30;0,2;22:48;Mauricio;17915;17915
1;2015-01-30;0,2;22:48;Mauricio;17916;17916
1;2015-01-30;0,2;22:48;Mauricio;17917;17917
1;2015-01-30;0,2;22:48;Mauricio;17918;17918
1;2015-01-30;0,2;22:48;Mauricio;17919;17919
1;2015-01-30;0,2;22:48;Mauricio;17920;17920
1;2015-01-30;0,2;22:48;Mauricio;17921;17921
1;2015-01-30;0,2;22:48;Mauricio;17922;17922
1;2015-01-30;0,2;22:48;Mauricio;17923;17923
11;2014-05-11;0,07;14:52;Rodolfo;17924;17924
11;2014-05-11;0,07;14:52;Rodolfo;17925;17925
11;2014-05-11;0,07;14:52;Rodolfo;17926;17926
11;2014-05-11;0,07;14:52;Rodolfo;17927;17927
11;2014-05-11;0,07;14:52;Rodolfo;17928;17928
11;2014-05-11;0,07;14:52;Rodolfo;17929;17929
11;2014-05-11;0,07;14:52;Rodolfo;17930;17930
11;2014-05-11;0,07;14:52;Rodolfo;17931;17931
11;2014-05-11;0,07;14:52;Rodolfo;17932;17932
11;2014-05-11;0,07;14:52;Rodolfo;17933;17933
11;2014-05-11;0,07;14:52;Rodolfo;17934;17934
11;2014-05-11;0,07;14:52;Rodolfo;17935;17935
11;2014-05-11;0,07;14:52;Rodolfo;17936;17936
13;2014-08-09;0,09;13:12;Saul;17937;17937
13;2014-08-09;0,09;13:12;Saul;17938;17938
13;2014-08-09;0,09;13:12;Saul;17939;17939
13;2014-08-09;0,09;13:12;Saul;17940;17940
13;2014-08-09;0,09;13:12;Saul;17941;17941
13;2014-08-09;0,09;13:12;Saul;17942;17942
13;2014-08-09;0,09;13:12;Saul;17943;17943
13;2014-08-09;0,09;13:12;Saul;17944;17944
13;2014-08-09;0,09;13:12;Saul;17945;17945
13;2014-08-09;0,09;13:12;Saul;17946;17946
13;2014-08-09;0,09;13:12;Saul;17947;17947
13;2014-08-09;0,09;13:12;Saul;17948;17948
13;2014-08-09;0,09;13:12;Saul;17949;17949
13;2014-08-09;0,09;13:12;Saul;17950;17950
13;2014-08-09;0,09;13:12;Saul;17951;17951
13;2014-08-09;0,09;13:12;Saul;17952;17952
13;2014-08-09;0,09;13:12;Saul;17953;17953
13;2014-08-09;0,09;13:12;Saul;17954;17954
14;2014-09-18;0,08;0:00;Rodolfo;17955;17955
14;2014-09-18;0,08;0:00;Rodolfo;17956;17956
14;2014-09-18;0,08;0:00;Rodolfo;17957;17957
14;2014-09-18;0,08;0:00;Rodolfo;17958;17958
14;2014-09-18;0,08;0:00;Rodolfo;17959;17959
7;2014-04-09;0,08;17:31;Rodolfo;17960;17960
7;2014-04-09;0,08;17:31;Rodolfo;17961;17961
7;2014-04-09;0,08;17:31;Rodolfo;17962;17962
7;2014-04-09;0,08;17:31;Rodolfo;17963;17963
7;2014-04-09;0,08;17:31;Rodolfo;17964;17964
7;2014-04-09;0,08;17:31;Rodolfo;17965;17965
7;2014-04-09;0,08;17:31;Rodolfo;17966;17966
7;2014-04-09;0,08;17:31;Rodolfo;17967;17967
7;2014-04-09;0,08;17:31;Rodolfo;17968;17968
7;2014-04-09;0,08;17:31;Rodolfo;17969;17969
7;2014-04-09;0,08;17:31;Rodolfo;17970;17970
7;2014-04-09;0,08;17:31;Rodolfo;17971;17971
7;2014-04-09;0,08;17:31;Rodolfo;17972;17972
7;2014-04-09;0,08;17:31;Rodolfo;17973;17973
5;2014-02-21;0,15;23:45;Ernesto;17974;17974
5;2014-02-21;0,15;23:45;Ernesto;17975;17975
5;2014-02-21;0,15;23:45;Ernesto;17976;17976
5;2014-02-21;0,15;23:45;Ernesto;17977;17977
5;2014-02-21;0,15;23:45;Ernesto;17978;17978
10;2014-10-22;0,12;22:04;Joel;17979;17979
10;2014-10-22;0,12;22:04;Joel;17980;17980
10;2014-10-22;0,12;22:04;Joel;17981;17981
10;2014-10-22;0,12;22:04;Joel;17982;17982
10;2014-10-22;0,12;22:04;Joel;17983;17983
10;2014-10-22;0,12;22:04;Joel;17984;17984
10;2014-10-22;0,12;22:04;Joel;17985;17985
10;2014-10-22;0,12;22:04;Joel;17986;17986
10;2014-10-22;0,12;22:04;Joel;17987;17987
10;2014-10-22;0,12;22:04;Joel;17988;17988
10;2014-10-22;0,12;22:04;Joel;17989;17989
10;2014-10-22;0,12;22:04;Joel;17990;17990
10;2014-10-22;0,12;22:04;Joel;17991;17991
10;2014-10-22;0,12;22:04;Joel;17992;17992
10;2014-10-22;0,12;22:04;Joel;17993;17993
10;2014-10-22;0,12;22:04;Joel;17994;17994
10;2014-10-22;0,12;22:04;Joel;17995;17995
10;2014-10-22;0,12;22:04;Joel;17996;17996
10;2014-10-22;0,12;22:04;Joel;17997;17997
10;2014-10-22;0,12;22:04;Joel;17998;17998
10;2014-10-22;0,12;22:04;Joel;17999;17999
5;2014-11-14;0,2;18:28;Mauricio;18000;18000
5;2014-11-14;0,2;18:28;Mauricio;18001;18001
5;2014-11-14;0,2;18:28;Mauricio;18002;18002
5;2014-11-14;0,2;18:28;Mauricio;18003;18003
5;2014-11-14;0,2;18:28;Mauricio;18004;18004
2;2014-10-27;0,11;20:09;Joel;18005;18005
2;2014-10-27;0,11;20:09;Joel;18006;18006
2;2014-10-27;0,11;20:09;Joel;18007;18007
2;2014-10-27;0,11;20:09;Joel;18008;18008
2;2014-10-27;0,11;20:09;Joel;18009;18009
2;2014-10-27;0,11;20:09;Joel;18010;18010
2;2014-10-27;0,11;20:09;Joel;18011;18011
2;2014-10-27;0,11;20:09;Joel;18012;18012
1;2014-08-08;0,06;13:26;Valentina;18013;18013
1;2014-08-08;0,06;13:26;Valentina;18014;18014
1;2014-08-08;0,06;13:26;Valentina;18015;18015
1;2014-08-08;0,06;13:26;Valentina;18016;18016
1;2014-08-08;0,06;13:26;Valentina;18017;18017
1;2014-08-08;0,06;13:26;Valentina;18018;18018
1;2014-08-08;0,06;13:26;Valentina;18019;18019
1;2014-08-08;0,06;13:26;Valentina;18020;18020
1;2014-08-08;0,06;13:26;Valentina;18021;18021
1;2014-08-08;0,06;13:26;Valentina;18022;18022
1;2014-08-08;0,06;13:26;Valentina;18023;18023
1;2014-08-08;0,06;13:26;Valentina;18024;18024
1;2014-08-08;0,06;13:26;Valentina;18025;18025
1;2014-08-08;0,06;13:26;Valentina;18026;18026
1;2014-08-08;0,06;13:26;Valentina;18027;18027
1;2014-08-08;0,06;13:26;Valentina;18028;18028
14;2014-03-13;0,16;19:26;Alejandro;18029;18029
14;2014-03-13;0,16;19:26;Alejandro;18030;18030
14;2014-03-13;0,16;19:26;Alejandro;18031;18031
14;2014-03-13;0,16;19:26;Alejandro;18032;18032
14;2014-03-13;0,16;19:26;Alejandro;18033;18033
14;2014-03-13;0,16;19:26;Alejandro;18034;18034
14;2014-03-13;0,16;19:26;Alejandro;18035;18035
14;2014-03-13;0,16;19:26;Alejandro;18036;18036
14;2014-03-13;0,16;19:26;Alejandro;18037;18037
14;2014-03-13;0,16;19:26;Alejandro;18038;18038
14;2014-03-13;0,16;19:26;Alejandro;18039;18039
14;2014-03-13;0,16;19:26;Alejandro;18040;18040
14;2014-03-13;0,16;19:26;Alejandro;18041;18041
14;2014-03-13;0,16;19:26;Alejandro;18042;18042
14;2014-03-13;0,16;19:26;Alejandro;18043;18043
3;2015-01-23;0,2;21:07;Mauricio;18044;18044
3;2015-01-23;0,2;21:07;Mauricio;18045;18045
3;2015-01-23;0,2;21:07;Mauricio;18046;18046
3;2015-01-23;0,2;21:07;Mauricio;18047;18047
3;2015-01-23;0,2;21:07;Mauricio;18048;18048
3;2015-01-23;0,2;21:07;Mauricio;18049;18049
8;2014-02-03;0,16;14:24;Saul;18050;18050
8;2014-02-03;0,16;14:24;Saul;18051;18051
8;2014-02-03;0,16;14:24;Saul;18052;18052
8;2014-02-03;0,16;14:24;Saul;18053;18053
8;2014-02-03;0,16;14:24;Saul;18054;18054
8;2014-02-03;0,16;14:24;Saul;18055;18055
15;2014-04-05;0,09;16:04;Joel;18056;18056
15;2014-04-05;0,09;16:04;Joel;18057;18057
15;2014-04-05;0,09;16:04;Joel;18058;18058
15;2014-04-05;0,09;16:04;Joel;18059;18059
15;2014-04-05;0,09;16:04;Joel;18060;18060
15;2014-04-05;0,09;16:04;Joel;18061;18061
15;2014-04-05;0,09;16:04;Joel;18062;18062
15;2014-04-05;0,09;16:04;Joel;18063;18063
15;2014-04-05;0,09;16:04;Joel;18064;18064
15;2014-04-05;0,09;16:04;Joel;18065;18065
15;2014-04-05;0,09;16:04;Joel;18066;18066
15;2014-04-05;0,09;16:04;Joel;18067;18067
15;2014-04-05;0,09;16:04;Joel;18068;18068
15;2014-04-05;0,09;16:04;Joel;18069;18069
15;2014-04-05;0,09;16:04;Joel;18070;18070
15;2014-04-05;0,09;16:04;Joel;18071;18071
15;2014-04-05;0,09;16:04;Joel;18072;18072
15;2014-04-05;0,09;16:04;Joel;18073;18073
15;2014-04-05;0,09;16:04;Joel;18074;18074
15;2014-04-05;0,09;16:04;Joel;18075;18075
3;2014-11-20;0,1;22:04;Joel;18076;18076
3;2014-11-20;0,1;22:04;Joel;18077;18077
3;2014-11-20;0,1;22:04;Joel;18078;18078
3;2014-11-20;0,1;22:04;Joel;18079;18079
3;2014-11-20;0,1;22:04;Joel;18080;18080
3;2014-11-20;0,1;22:04;Joel;18081;18081
3;2014-11-20;0,1;22:04;Joel;18082;18082
3;2014-11-20;0,1;22:04;Joel;18083;18083
3;2014-11-20;0,1;22:04;Joel;18084;18084
3;2014-11-20;0,1;22:04;Joel;18085;18085
3;2014-11-20;0,1;22:04;Joel;18086;18086
3;2014-11-20;0,1;22:04;Joel;18087;18087
5;2014-08-30;0,05;16:33;Joel;18088;18088
5;2014-08-30;0,05;16:33;Joel;18089;18089
5;2014-08-30;0,05;16:33;Joel;18090;18090
5;2014-08-30;0,05;16:33;Joel;18091;18091
5;2014-08-30;0,05;16:33;Joel;18092;18092
5;2014-08-30;0,05;16:33;Joel;18093;18093
5;2014-08-30;0,05;16:33;Joel;18094;18094
5;2014-08-30;0,05;16:33;Joel;18095;18095
3;2014-02-06;0,05;16:33;Alejandro;18096;18096
3;2014-02-06;0,05;16:33;Alejandro;18097;18097
3;2014-02-06;0,05;16:33;Alejandro;18098;18098
3;2014-02-06;0,05;16:33;Alejandro;18099;18099
3;2014-02-06;0,05;16:33;Alejandro;18100;18100
3;2014-02-06;0,05;16:33;Alejandro;18101;18101
3;2014-02-06;0,05;16:33;Alejandro;18102;18102
3;2014-02-06;0,05;16:33;Alejandro;18103;18103
3;2014-02-06;0,05;16:33;Alejandro;18104;18104
3;2014-02-06;0,05;16:33;Alejandro;18105;18105
3;2014-02-06;0,05;16:33;Alejandro;18106;18106
3;2014-02-06;0,05;16:33;Alejandro;18107;18107
3;2014-02-06;0,05;16:33;Alejandro;18108;18108
3;2014-02-06;0,05;16:33;Alejandro;18109;18109
3;2014-02-06;0,05;16:33;Alejandro;18110;18110
3;2014-02-06;0,05;16:33;Alejandro;18111;18111
3;2014-02-06;0,05;16:33;Alejandro;18112;18112
13;2014-02-12;0,07;22:19;Joel;18113;18113
13;2014-02-12;0,07;22:19;Joel;18114;18114
13;2014-02-12;0,07;22:19;Joel;18115;18115
13;2014-02-12;0,07;22:19;Joel;18116;18116
13;2014-02-12;0,07;22:19;Joel;18117;18117
13;2014-02-12;0,07;22:19;Joel;18118;18118
13;2014-02-12;0,07;22:19;Joel;18119;18119
13;2014-02-12;0,07;22:19;Joel;18120;18120
13;2014-02-12;0,07;22:19;Joel;18121;18121
13;2014-02-12;0,07;22:19;Joel;18122;18122
11;2014-08-30;0,1;17:16;Mariana;18123;18123
11;2014-08-30;0,1;17:16;Mariana;18124;18124
11;2014-08-30;0,1;17:16;Mariana;18125;18125
11;2014-08-30;0,1;17:16;Mariana;18126;18126
11;2014-08-30;0,1;17:16;Mariana;18127;18127
11;2014-08-30;0,1;17:16;Mariana;18128;18128
11;2014-08-30;0,1;17:16;Mariana;18129;18129
11;2014-08-30;0,1;17:16;Mariana;18130;18130
11;2014-08-30;0,1;17:16;Mariana;18131;18131
11;2014-08-30;0,1;17:16;Mariana;18132;18132
11;2014-08-30;0,1;17:16;Mariana;18133;18133
11;2014-08-30;0,1;17:16;Mariana;18134;18134
11;2014-08-30;0,1;17:16;Mariana;18135;18135
11;2014-08-30;0,1;17:16;Mariana;18136;18136
11;2014-08-30;0,1;17:16;Mariana;18137;18137
11;2014-08-30;0,1;17:16;Mariana;18138;18138
10;2014-08-18;0,06;16:19;Saul;18139;18139
10;2014-08-18;0,06;16:19;Saul;18140;18140
10;2014-08-18;0,06;16:19;Saul;18141;18141
10;2014-08-18;0,06;16:19;Saul;18142;18142
10;2014-08-18;0,06;16:19;Saul;18143;18143
10;2014-08-18;0,06;16:19;Saul;18144;18144
10;2014-08-18;0,06;16:19;Saul;18145;18145
10;2014-08-18;0,06;16:19;Saul;18146;18146
10;2014-08-18;0,06;16:19;Saul;18147;18147
10;2014-08-18;0,06;16:19;Saul;18148;18148
10;2014-08-18;0,06;16:19;Saul;18149;18149
10;2014-08-18;0,06;16:19;Saul;18150;18150
10;2014-08-18;0,06;16:19;Saul;18151;18151
10;2014-08-18;0,06;16:19;Saul;18152;18152
10;2014-08-18;0,06;16:19;Saul;18153;18153
10;2014-08-18;0,06;16:19;Saul;18154;18154
10;2014-08-18;0,06;16:19;Saul;18155;18155
10;2014-08-18;0,06;16:19;Saul;18156;18156
5;2015-01-10;0,2;0:00;Mauricio;18157;18157
5;2015-01-10;0,2;0:00;Mauricio;18158;18158
5;2015-01-10;0,2;0:00;Mauricio;18159;18159
5;2015-01-10;0,2;0:00;Mauricio;18160;18160
5;2015-01-10;0,2;0:00;Mauricio;18161;18161
14;2014-04-20;0,09;14:09;Mariana;18162;18162
14;2014-04-20;0,09;14:09;Mariana;18163;18163
14;2014-04-20;0,09;14:09;Mariana;18164;18164
14;2014-04-20;0,09;14:09;Mariana;18165;18165
14;2014-04-20;0,09;14:09;Mariana;18166;18166
10;2014-12-14;0,09;15:07;Alejandro;18167;18167
10;2014-12-14;0,09;15:07;Alejandro;18168;18168
10;2014-12-14;0,09;15:07;Alejandro;18169;18169
10;2014-12-14;0,09;15:07;Alejandro;18170;18170
10;2014-12-14;0,09;15:07;Alejandro;18171;18171
15;2014-07-11;0,06;15:21;Omar;18172;18172
15;2014-07-11;0,06;15:21;Omar;18173;18173
15;2014-07-11;0,06;15:21;Omar;18174;18174
15;2014-07-11;0,06;15:21;Omar;18175;18175
3;2014-03-31;0,16;14:09;Rodolfo;18176;18176
3;2014-03-31;0,16;14:09;Rodolfo;18177;18177
3;2014-03-31;0,16;14:09;Rodolfo;18178;18178
3;2014-03-31;0,16;14:09;Rodolfo;18179;18179
3;2014-03-31;0,16;14:09;Rodolfo;18180;18180
3;2014-03-31;0,16;14:09;Rodolfo;18181;18181
3;2014-03-31;0,16;14:09;Rodolfo;18182;18182
3;2014-03-31;0,16;14:09;Rodolfo;18183;18183
3;2014-03-31;0,16;14:09;Rodolfo;18184;18184
3;2014-03-31;0,16;14:09;Rodolfo;18185;18185
1;2014-03-15;0,14;13:26;Omar;18186;18186
1;2014-03-15;0,14;13:26;Omar;18187;18187
1;2014-03-15;0,14;13:26;Omar;18188;18188
1;2014-03-15;0,14;13:26;Omar;18189;18189
1;2014-03-15;0,14;13:26;Omar;18190;18190
1;2014-03-15;0,14;13:26;Omar;18191;18191
1;2014-03-15;0,14;13:26;Omar;18192;18192
1;2014-03-15;0,14;13:26;Omar;18193;18193
1;2014-03-15;0,14;13:26;Omar;18194;18194
1;2014-03-15;0,14;13:26;Omar;18195;18195
1;2014-03-15;0,14;13:26;Omar;18196;18196
1;2014-03-15;0,14;13:26;Omar;18197;18197
1;2014-03-15;0,14;13:26;Omar;18198;18198
1;2014-03-15;0,14;13:26;Omar;18199;18199
1;2014-03-15;0,14;13:26;Omar;18200;18200
8;2014-03-14;0,13;19:12;Joel;18201;18201
8;2014-03-14;0,13;19:12;Joel;18202;18202
8;2014-03-14;0,13;19:12;Joel;18203;18203
8;2014-03-14;0,13;19:12;Joel;18204;18204
8;2014-03-14;0,13;19:12;Joel;18205;18205
8;2014-03-14;0,13;19:12;Joel;18206;18206
8;2014-03-14;0,13;19:12;Joel;18207;18207
8;2014-03-14;0,13;19:12;Joel;18208;18208
8;2014-03-14;0,13;19:12;Joel;18209;18209
8;2014-03-14;0,13;19:12;Joel;18210;18210
8;2014-03-14;0,13;19:12;Joel;18211;18211
8;2014-03-14;0,13;19:12;Joel;18212;18212
13;2015-01-05;0,17;16:48;Omar;18213;18213
13;2015-01-05;0,17;16:48;Omar;18214;18214
13;2015-01-05;0,17;16:48;Omar;18215;18215
13;2015-01-05;0,17;16:48;Omar;18216;18216
13;2015-01-05;0,17;16:48;Omar;18217;18217
13;2015-01-05;0,17;16:48;Omar;18218;18218
2;2014-06-21;0,05;15:36;Saul;18219;18219
2;2014-06-21;0,05;15:36;Saul;18220;18220
2;2014-06-21;0,05;15:36;Saul;18221;18221
2;2014-06-21;0,05;15:36;Saul;18222;18222
2;2014-06-21;0,05;15:36;Saul;18223;18223
2;2014-06-21;0,05;15:36;Saul;18224;18224
2;2014-06-21;0,05;15:36;Saul;18225;18225
2;2014-06-21;0,05;15:36;Saul;18226;18226
2;2014-06-21;0,05;15:36;Saul;18227;18227
2;2014-06-21;0,05;15:36;Saul;18228;18228
2;2014-06-21;0,05;15:36;Saul;18229;18229
2;2014-06-21;0,05;15:36;Saul;18230;18230
2;2014-06-21;0,05;15:36;Saul;18231;18231
2;2014-06-21;0,05;15:36;Saul;18232;18232
2;2014-06-21;0,05;15:36;Saul;18233;18233
8;2014-05-18;0,07;15:36;Rodolfo;18234;18234
8;2014-05-18;0,07;15:36;Rodolfo;18235;18235
8;2014-05-18;0,07;15:36;Rodolfo;18236;18236
10;2014-09-22;0,13;19:12;Joel;18237;18237
10;2014-09-22;0,13;19:12;Joel;18238;18238
10;2014-09-22;0,13;19:12;Joel;18239;18239
10;2014-09-22;0,13;19:12;Joel;18240;18240
10;2014-09-22;0,13;19:12;Joel;18241;18241
10;2014-09-22;0,13;19:12;Joel;18242;18242
10;2014-09-22;0,13;19:12;Joel;18243;18243
10;2014-09-22;0,13;19:12;Joel;18244;18244
10;2014-09-22;0,13;19:12;Joel;18245;18245
10;2014-09-22;0,13;19:12;Joel;18246;18246
10;2014-09-22;0,13;19:12;Joel;18247;18247
10;2014-09-22;0,13;19:12;Joel;18248;18248
10;2014-09-22;0,13;19:12;Joel;18249;18249
10;2014-09-22;0,13;19:12;Joel;18250;18250
10;2014-09-22;0,13;19:12;Joel;18251;18251
15;2014-05-27;0,06;13:12;Ernesto;18252;18252
15;2014-05-27;0,06;13:12;Ernesto;18253;18253
15;2014-05-27;0,06;13:12;Ernesto;18254;18254
15;2014-05-27;0,06;13:12;Ernesto;18255;18255
15;2014-05-27;0,06;13:12;Ernesto;18256;18256
15;2014-05-27;0,06;13:12;Ernesto;18257;18257
15;2014-05-27;0,06;13:12;Ernesto;18258;18258
15;2014-05-27;0,06;13:12;Ernesto;18259;18259
15;2014-05-27;0,06;13:12;Ernesto;18260;18260
15;2014-05-27;0,06;13:12;Ernesto;18261;18261
15;2014-05-27;0,06;13:12;Ernesto;18262;18262
15;2014-05-27;0,06;13:12;Ernesto;18263;18263
15;2014-05-27;0,06;13:12;Ernesto;18264;18264
15;2014-05-27;0,06;13:12;Ernesto;18265;18265
12;2015-01-23;0,2;22:19;Mauricio;18266;18266
12;2015-01-23;0,2;22:19;Mauricio;18267;18267
12;2015-01-23;0,2;22:19;Mauricio;18268;18268
12;2015-01-23;0,2;22:19;Mauricio;18269;18269
12;2015-01-23;0,2;22:19;Mauricio;18270;18270
12;2015-01-23;0,2;22:19;Mauricio;18271;18271
12;2015-01-23;0,2;22:19;Mauricio;18272;18272
12;2015-01-23;0,2;22:19;Mauricio;18273;18273
12;2015-01-23;0,2;22:19;Mauricio;18274;18274
12;2015-01-23;0,2;22:19;Mauricio;18275;18275
12;2015-01-23;0,2;22:19;Mauricio;18276;18276
12;2015-01-23;0,2;22:19;Mauricio;18277;18277
12;2015-01-23;0,2;22:19;Mauricio;18278;18278
12;2015-01-23;0,2;22:19;Mauricio;18279;18279
2;2014-09-01;0,13;20:52;Ernesto;18280;18280
2;2014-09-01;0,13;20:52;Ernesto;18281;18281
2;2014-09-01;0,13;20:52;Ernesto;18282;18282
2;2014-09-01;0,13;20:52;Ernesto;18283;18283
2;2014-09-01;0,13;20:52;Ernesto;18284;18284
2;2014-09-01;0,13;20:52;Ernesto;18285;18285
2;2014-09-01;0,13;20:52;Ernesto;18286;18286
2;2014-09-01;0,13;20:52;Ernesto;18287;18287
2;2014-09-01;0,13;20:52;Ernesto;18288;18288
2;2014-09-01;0,13;20:52;Ernesto;18289;18289
2;2014-09-01;0,13;20:52;Ernesto;18290;18290
2;2014-09-01;0,13;20:52;Ernesto;18291;18291
2;2014-09-01;0,13;20:52;Ernesto;18292;18292
14;2014-11-12;0,05;15:07;Rodolfo;18293;18293
14;2014-11-12;0,05;15:07;Rodolfo;18294;18294
14;2014-11-12;0,05;15:07;Rodolfo;18295;18295
14;2014-11-12;0,05;15:07;Rodolfo;18296;18296
14;2014-11-12;0,05;15:07;Rodolfo;18297;18297
14;2014-11-12;0,05;15:07;Rodolfo;18298;18298
14;2014-11-12;0,05;15:07;Rodolfo;18299;18299
14;2014-11-12;0,05;15:07;Rodolfo;18300;18300
14;2014-11-12;0,05;15:07;Rodolfo;18301;18301
14;2014-11-12;0,05;15:07;Rodolfo;18302;18302
14;2014-11-12;0,05;15:07;Rodolfo;18303;18303
14;2014-11-12;0,05;15:07;Rodolfo;18304;18304
14;2014-11-12;0,05;15:07;Rodolfo;18305;18305
14;2014-11-12;0,05;15:07;Rodolfo;18306;18306
9;2014-03-27;0,09;18:28;Ernesto;18307;18307
9;2014-03-27;0,09;18:28;Ernesto;18308;18308
9;2014-03-27;0,09;18:28;Ernesto;18309;18309
